日期,日期區間(若為推算合併值),資料狀態,廠商,SKU,商品名稱,售價,銷售數量,退回數量,淨銷售數量,售額總計
2026-07-13,,每日明細,青青文具,4712692434600,創意磁鐵(喝一杯),65.0,1.0,0,1.0,65.0
2026-07-13,,每日明細,青青文具,4712692466465,皮革面紙套(愉快一天),119.0,2.0,0,2.0,238.0
2026-07-13,,每日明細,青青文具,4712692466717,好想兔木漿海綿(原味),49.0,1.0,0,1.0,49.0
2026-07-13,,每日明細,青青文具,4712692466755,好想兔木漿海綿(奶油),49.0,2.0,0,2.0,98.0
2026-07-13,,每日明細,青青文具,4712692470486,壓克力吊飾(焦糖),60.0,1.0,0,1.0,60.0
2026-07-13,,每日明細,青青文具,4712692470523,壓克力吊飾(咖啡),60.0,1.0,0,1.0,60.0
2026-07-13,,每日明細,青青文具,4712692470530,壓克力吊飾(冰淇淋),60.0,1.0,0,1.0,60.0
2026-07-13,,每日明細,青青文具,4712692470561,壓克力吊飾(蛋糕),60.0,1.0,0,1.0,60.0
2026-07-13,,每日明細,青青文具,4712692471261,夜光停車號碼牌(大聲公),185.0,1.0,0,1.0,185.0
2026-07-13,,每日明細,青青文具,4712692471278,夜光停車號碼牌(拜託啦),185.0,2.0,0,2.0,370.0
2026-07-13,,每日明細,青青文具,4712692471841,金屬吊飾(佛系),120.0,1.0,0,1.0,120.0
2026-07-13,,每日明細,青青文具,4712692471872,金屬吊飾(我很好養),120.0,2.0,0,2.0,240.0
2026-07-13,,每日明細,青青文具,4712692471889,圓形胸章(私人物品),50.0,2.0,0,2.0,100.0
2026-07-13,,每日明細,青青文具,4712692471896,圓形胸章(想發財),50.0,1.0,0,1.0,50.0
2026-07-13,,每日明細,青青文具,4712692471902,圓形胸章(馬上下班),50.0,1.0,0,1.0,50.0
2026-07-13,,每日明細,青青文具,4712692480393,壓克力旋轉易拉扣(吃吃吃!),100.0,1.0,0,1.0,100.0
2026-07-13,,每日明細,青青文具,4712692480409,壓克力旋轉易拉扣(喂喂喂!),100.0,2.0,0,2.0,200.0
2026-07-13,,每日明細,素顏之本,4716820493255,左手香皂,150.0,2.0,0,2.0,300.0
2026-07-13,,每日明細,素顏之本,4716820493293,玫瑰皂,150.0,2.0,0,2.0,300.0
2026-07-13,,每日明細,素顏之本,4716820493316,竹炭皂,150.0,1.0,0,1.0,150.0
2026-07-13,,每日明細,素顏之本,4716820493354,粉礦皂,150.0,1.0,0,1.0,150.0
2026-07-13,,每日明細,素顏之本,4716820493910,平安皂,150.0,1.0,0,1.0,150.0
2026-07-13,,每日明細,素顏之本,4716820494252,薰衣草皂,150.0,1.0,0,1.0,150.0
2026-07-13,,每日明細,素顏之本,4716820494597,薄荷皂,150.0,1.0,0,1.0,150.0
2026-07-13,,每日明細,素顏之本,4716820494771,檜木皂,150.0,1.0,0,1.0,150.0
2026-07-13,,每日明細,素顏之本,4716820496485,桃花皂,150.0,1.0,0,1.0,150.0
2026-07-13,,每日明細,素顏之本,4716820496492,蝴蝶蘭皂,150.0,1.0,0,1.0,150.0
2026-07-13,,每日明細,素顏之本,4716820496706,金富桂皂,150.0,1.0,0,1.0,150.0
2026-07-13,,每日明細,謙謙創藝,9427260200017,捏捏紓壓公仔 - 好想兔坐姿款,199.0,2.0,0,2.0,398.0
2026-07-13,,每日明細,謙謙創藝,9427260200024,捏捏紓壓公仔 - 好想兔母湯款,199.0,3.0,0,3.0,597.0
2026-07-13,,每日明細,謙謙創藝,9427260300045,七折扇 - 佛系款,79.0,2.0,0,2.0,158.0
2026-07-13,,每日明細,謙謙創藝,9427260300052,七折扇 - 墜入愛河款,79.0,1.0,0,1.0,79.0
2026-07-13,,每日明細,謙謙創藝,9427260300069,七折扇 - 大臉款,79.0,1.0,0,1.0,79.0
2026-07-13,,每日明細,謙謙創藝,9427260300083,安全帶護套 - 好想兔款,349.0,4.0,0,4.0,1396.0
2026-07-13,,每日明細,謙謙創藝,9427260300090,安全帶護套 - 小賤狗款,349.0,2.0,0,2.0,698.0
2026-07-13,,每日明細,謙謙創藝,9427260300106,擦手巾_好想兔款,399.0,1.0,0,1.0,399.0
2026-07-13,,每日明細,謙謙創藝,9427260300137,【十週年】絨毛娃娃吊飾_心情想兔_單盒,350.0,11.0,0,11.0,3850.0
2026-07-13,,每日明細,謙謙創藝,9427260400011,【十週年】金屬徽章_懷舊系列 - 想兔椅子,150.0,3.0,0,3.0,450.0
2026-07-13,,每日明細,謙謙創藝,9427260400028,【十週年】金屬徽章_懷舊系列 - 想兔風扇,150.0,1.0,0,1.0,150.0
2026-07-13,,每日明細,謙謙創藝,9427260400035,【十週年】金屬徽章_懷舊系列 - 想兔藍白拖,150.0,2.0,0,2.0,300.0
2026-07-13,,每日明細,謙謙創藝,9427260400042,【十週年】金屬徽章_懷舊系列 - 想兔電鍋,150.0,3.0,0,3.0,450.0
2026-07-13,,每日明細,謙謙創藝,9427260400059,【十週年】金屬徽章_懷舊系列 - 想兔撲滿,150.0,1.0,0,1.0,150.0
2026-07-13,,每日明細,謙謙創藝,9427260400066,【十週年】金屬徽章_懷舊系列 - 想兔浴缸,150.0,1.0,0,1.0,150.0
2026-07-13,,每日明細,謙謙創藝,9427260400103,【十週年】盲盒公仔_好想與你憶當年_中盒,1800.0,6.0,0,6.0,10800.0
2026-07-13,,每日明細,謙謙創藝,9427260400110,【十週年】盲盒公仔_好想與你憶當年_小盒,300.0,10.0,0,10.0,3000.0
2026-07-13,,每日明細,謙謙創藝,9427260400134,手機掛繩套組_母湯款,0.0,21.0,0,21.0,0.0
2026-07-13,,每日明細,謙謙創藝,9427260400226,磁吸壓克力吊飾 - 想兔寵物機,239.0,2.0,0,2.0,478.0
2026-07-13,,每日明細,謙謙創藝,9427260400233,磁吸壓克力吊飾 - 芬達想兔,239.0,2.0,0,2.0,478.0
2026-07-13,,每日明細,謙謙創藝,9427260400240,磁吸壓克力吊飾 - 蘋果麵包想兔,239.0,1.0,0,1.0,239.0
2026-07-13,,每日明細,謙謙創藝,9427260400295,擋泥板 - 太近我會心動,399.0,1.0,0,1.0,399.0
2026-07-13,,每日明細,謙謙創藝,9427260400301,擋泥板 - 你還要跟著我騎多久?,399.0,1.0,0,1.0,399.0
2026-07-13,,每日明細,謙謙創藝,9427260600039,短版T恤_今天的我沒有極限_黑色 - L,890.0,1.0,0,1.0,890.0
2026-07-13,,每日明細,謙謙創藝,9427260600053,短版T恤_今天的我沒有極限_黑色 - 2XL,890.0,1.0,0,1.0,890.0
2026-07-13,,每日明細,謙謙創藝,9427260601128,短版T恤_來笑一個_黑色 - XL,890.0,2.0,0,2.0,1780.0
2026-07-13,,每日明細,謙謙創藝,9427260601180,短版T恤_來笑一個_深可可 - XL,890.0,1.0,0,1.0,890.0
2026-07-13,,每日明細,謙謙創藝,9427260601586,短版T恤_開飯部隊_軍綠 - M,890.0,1.0,0,1.0,890.0
2026-07-13,,每日明細,謙謙創藝,9427260601616,短版T恤_開飯部隊_軍綠 - 2XL,890.0,1.0,0,1.0,890.0
2026-07-13,,每日明細,謙謙創藝,9427260601838,【十週年贈品】壓克力立牌_鋼管女郎&重機,0.0,11.0,0,11.0,0.0
2026-07-13,,每日明細,謙謙創藝,9427260601845,【十週年贈品】壓克力場景組_想兔宮,0.0,6.0,0,6.0,0.0
2026-07-13,,每日明細,客製化,R010004,緹花中長襪 好想兔聯名款 - 好想兔點點款,220.0,2.0,0,2.0,440.0
2026-07-13,,每日明細,謙謙創藝,TXT00036,好想兔拍拍小夜燈,790.0,2.0,0,2.0,1580.0
2026-07-13,,每日明細,楊竹科技,YZ0002,好想兔健保 - 一卡通,300.0,2.0,0,2.0,600.0
2026-07-13,,每日明細,楊竹科技,YZ0012,好想兔全黑 - 悠遊卡,390.0,2.0,0,2.0,780.0
2026-07-13,,每日明細,楊竹科技,YZ0028,好想兔磁吸燈箱(共6款),180.0,3.0,0,3.0,540.0
2026-07-14,,每日明細,補完計畫,1000888-175,運動毛巾-向錢衝！！_好想兔,450.0,2.0,0,2.0,900.0
2026-07-14,,每日明細,屋極國際,20230630002,好想兔-造型置物面紙套,599.0,1.0,0,1.0,599.0
2026-07-14,,每日明細,屋極國際,20240802106,好想兔-植絨腳踏墊,399.0,1.0,0,1.0,399.0
2026-07-14,,每日明細,金獎樂園,20251202004A,壓克力冰箱貼(共8款),100.0,2.0,0,2.0,200.0
2026-07-14,,每日明細,謙謙創藝,2025136,一番賞抽獎,300.0,6.0,0,6.0,1800.0
2026-07-14,,每日明細,謙謙創藝,4256525610004,為了生活-好想兔水洗牛皮提袋,290.0,2.0,1,1.0,290.0
2026-07-14,,每日明細,謙謙創藝,4256525610005,FOLDABLE BOTTLE 好想兔旅行折疊水瓶,290.0,2.0,2,0.0,0.0
2026-07-14,,每日明細,謙謙創藝,4256525610007,薪水入袋款-好想兔壓克力手機架,120.0,1.0,0,1.0,120.0
2026-07-14,,每日明細,謙謙創藝,4256525610022,好想兔3D場景貼紙組-社畜心理診所,49.0,3.0,0,3.0,147.0
2026-07-14,,每日明細,謙謙創藝,4256525610034,好想兔辦公日常-分類磁鐵四件組,180.0,1.0,0,1.0,180.0
2026-07-14,,每日明細,(無廠商-門票/現場服務類),429520260601,十週年特展-現場票券 - 全票,350.0,7.0,0,7.0,2450.0
2026-07-14,,每日明細,(無廠商-門票/現場服務類),429520260602,十週年特展-現場票券 - 雙人票,649.0,3.0,0,3.0,1947.0
2026-07-14,,每日明細,(無廠商-門票/現場服務類),429520260603,十週年特展-現場票券 - 學生票,249.0,3.0,0,3.0,747.0
2026-07-14,,每日明細,(無廠商-門票/現場服務類),429520260604,十週年特展-現場票券 - 愛心票,0.0,1.0,0,1.0,0.0
2026-07-14,,每日明細,(無廠商-門票/現場服務類),429520260605,十週年特展-現場票券 - 陪同票,175.0,1.0,0,1.0,175.0
2026-07-14,,每日明細,謙謙創藝,4295656907032,好想兔財運飽開運鹽燈,599.0,1.0,0,1.0,599.0
2026-07-14,,每日明細,謙謙創藝,4295656924053,好想鎖住你-鈴鐺鑰匙圈好想兔款,199.0,7.0,0,7.0,1393.0
2026-07-14,,每日明細,謙謙創藝,4295656924060,好想鎖住你-鈴鐺鑰匙圈小賤狗款,199.0,1.0,0,1.0,199.0
2026-07-14,,每日明細,謙謙創藝,4711035715314,好想兔搖頭公仔-祭典款,350.0,1.0,0,1.0,350.0
2026-07-14,,每日明細,謙謙創藝,4711035715321,好想兔搖頭公仔-招財款,350.0,2.0,0,2.0,700.0
2026-07-14,,每日明細,謙謙創藝,4711035715352,好想兔搖頭公仔-歡唱款,350.0,1.0,0,1.0,350.0
2026-07-14,,每日明細,極程,4711508950136,機車公仔第二彈(單抽) - 單盒X1,450.0,3.0,3,0.0,0.0
2026-07-14,,每日明細,進豐,4711527845307,流沙杯墊-涼一夏,299.0,1.0,0,1.0,299.0
2026-07-14,,每日明細,進豐,4711527845314,流沙杯墊-太空漫遊,299.0,1.0,0,1.0,299.0
2026-07-14,,每日明細,謙謙創藝,4712025010082,好想兔泡麵碗,449.0,1.0,0,1.0,449.0
2026-07-14,,每日明細,青青文具,4712692015861,壓克力造型鑰匙圈(大腸包小腸),100.0,1.0,0,1.0,100.0
2026-07-14,,每日明細,青青文具,4712692018329,壓克力造型鑰匙圈(電話),100.0,1.0,0,1.0,100.0
2026-07-14,,每日明細,青青文具,4712692074059,站立型便利貼(衝浪),40.0,1.0,0,1.0,40.0
2026-07-14,,每日明細,青青文具,4712692074073,站立型便利貼(芒果冰),40.0,2.0,0,2.0,80.0
2026-07-14,,每日明細,青青文具,4712692075025,壓克力夾子(急件),50.0,1.0,0,1.0,50.0
2026-07-14,,每日明細,青青文具,4712692075032,壓克力夾子(夾小人),50.0,2.0,0,2.0,100.0
2026-07-14,,每日明細,青青文具,4712692075049,壓克力夾子(帶薪拉屎),50.0,1.0,0,1.0,50.0
2026-07-14,,每日明細,青青文具,4712692154997,長版證件繩(外太空),90.0,2.0,2,0.0,0.0
2026-07-14,,每日明細,青青文具,4712692157912,橫式皮革證件套(獨角獸),120.0,2.0,2,0.0,0.0
2026-07-14,,每日明細,青青文具,4712692413193,防水裝飾貼紙(幽靈兔),25.0,1.0,0,1.0,25.0
2026-07-14,,每日明細,青青文具,4712692413803,防水裝飾貼紙(蹲一下),25.0,1.0,0,1.0,25.0
2026-07-14,,每日明細,青青文具,4712692413810,防水裝飾貼紙(好開心),25.0,2.0,0,2.0,50.0
2026-07-14,,每日明細,青青文具,4712692413834,防水裝飾貼紙(吹吹風),25.0,1.0,0,1.0,25.0
2026-07-14,,每日明細,青青文具,4712692413841,防水裝飾貼紙(佛祖兔),25.0,1.0,0,1.0,25.0
2026-07-14,,每日明細,青青文具,4712692414596,防水裝飾貼紙(最愛西瓜),25.0,1.0,0,1.0,25.0
2026-07-14,,每日明細,青青文具,4712692414602,防水裝飾貼紙(游泳兔),25.0,2.0,0,2.0,50.0
2026-07-14,,每日明細,青青文具,4712692414664,防水裝飾貼紙(享受一下),25.0,1.0,0,1.0,25.0
2026-07-14,,每日明細,青青文具,4712692416286,防水裝飾貼紙(福爾摩兔),25.0,1.0,0,1.0,25.0
2026-07-14,,每日明細,青青文具,4712692426063,好想兔飲料杯套(無尾熊),120.0,1.0,0,1.0,120.0
2026-07-14,,每日明細,青青文具,4712692426124,好想兔皮革彈片收納袋(旅行時間),99.0,3.0,0,3.0,297.0
2026-07-14,,每日明細,青青文具,4712692432378,創意磁鐵(水果茶),65.0,1.0,0,1.0,65.0
2026-07-14,,每日明細,青青文具,4712692432385,創意磁鐵(清涼一下),65.0,1.0,0,1.0,65.0
2026-07-14,,每日明細,青青文具,4712692447945,環保摺疊購物袋(潛水),129.0,1.0,0,1.0,129.0
2026-07-14,,每日明細,青青文具,4712692461385,好想兔趣味轉盤吊飾(水果茶),99.0,3.0,0,3.0,297.0
2026-07-14,,每日明細,青青文具,4712692463709,環保摺疊購物袋,129.0,2.0,0,2.0,258.0
2026-07-14,,每日明細,青青文具,4712692470486,壓克力吊飾(焦糖),60.0,1.0,0,1.0,60.0
2026-07-14,,每日明細,青青文具,4712692470509,壓克力吊飾(抹茶),60.0,1.0,0,1.0,60.0
2026-07-14,,每日明細,青青文具,4712692470523,壓克力吊飾(咖啡),60.0,2.0,0,2.0,120.0
2026-07-14,,每日明細,青青文具,4712692470530,壓克力吊飾(冰淇淋),60.0,2.0,0,2.0,120.0
2026-07-14,,每日明細,謙謙創藝,9427260200024,捏捏紓壓公仔 - 好想兔母湯款,199.0,4.0,0,4.0,796.0
2026-07-14,,每日明細,謙謙創藝,9427260200031,捏捏紓壓公仔 - 小賤狗坐姿款,199.0,1.0,0,1.0,199.0
2026-07-14,,每日明細,謙謙創藝,9427260300045,七折扇 - 佛系款,79.0,4.0,0,4.0,316.0
2026-07-14,,每日明細,謙謙創藝,9427260300083,安全帶護套 - 好想兔款,349.0,9.0,0,9.0,3141.0
2026-07-14,,每日明細,謙謙創藝,9427260300090,安全帶護套 - 小賤狗款,349.0,2.0,0,2.0,698.0
2026-07-14,,每日明細,謙謙創藝,9427260300106,擦手巾_好想兔款,399.0,3.0,0,3.0,1197.0
2026-07-14,,每日明細,謙謙創藝,9427260300113,絨毛票卡夾_好想兔款,299.0,1.0,0,1.0,299.0
2026-07-14,,每日明細,謙謙創藝,9427260300120,【十週年】絨毛娃娃吊飾_心情想兔_中盒,2100.0,1.0,0,1.0,2100.0
2026-07-14,,每日明細,謙謙創藝,9427260300137,【十週年】絨毛娃娃吊飾_心情想兔_單盒,350.0,5.0,0,5.0,1750.0
2026-07-14,,每日明細,謙謙創藝,9427260300151,【十週年】金屬徽章_懷舊系列 - 想兔茄芷袋,150.0,2.0,0,2.0,300.0
2026-07-14,,每日明細,謙謙創藝,9427260400011,【十週年】金屬徽章_懷舊系列 - 想兔椅子,150.0,5.0,0,5.0,750.0
2026-07-14,,每日明細,謙謙創藝,9427260400028,【十週年】金屬徽章_懷舊系列 - 想兔風扇,150.0,2.0,0,2.0,300.0
2026-07-14,,每日明細,謙謙創藝,9427260400035,【十週年】金屬徽章_懷舊系列 - 想兔藍白拖,150.0,1.0,0,1.0,150.0
2026-07-14,,每日明細,謙謙創藝,9427260400042,【十週年】金屬徽章_懷舊系列 - 想兔電鍋,150.0,1.0,0,1.0,150.0
2026-07-14,,每日明細,謙謙創藝,9427260400059,【十週年】金屬徽章_懷舊系列 - 想兔撲滿,150.0,1.0,0,1.0,150.0
2026-07-14,,每日明細,謙謙創藝,9427260400066,【十週年】金屬徽章_懷舊系列 - 想兔浴缸,150.0,2.0,0,2.0,300.0
2026-07-14,,每日明細,謙謙創藝,9427260400103,【十週年】盲盒公仔_好想與你憶當年_中盒,1800.0,6.0,0,6.0,10800.0
2026-07-14,,每日明細,謙謙創藝,9427260400110,【十週年】盲盒公仔_好想與你憶當年_小盒,300.0,9.0,0,9.0,2700.0
2026-07-14,,每日明細,謙謙創藝,9427260400134,手機掛繩套組_母湯款,0.0,18.0,2,16.0,0.0
2026-07-14,,每日明細,謙謙創藝,9427260400165,小燈箱_鹽酥雞店,199.0,1.0,0,1.0,199.0
2026-07-14,,每日明細,謙謙創藝,9427260400226,磁吸壓克力吊飾 - 想兔寵物機,239.0,1.0,0,1.0,239.0
2026-07-14,,每日明細,謙謙創藝,9427260400233,磁吸壓克力吊飾 - 芬達想兔,239.0,1.0,0,1.0,239.0
2026-07-14,,每日明細,謙謙創藝,9427260400295,擋泥板 - 太近我會心動,399.0,2.0,0,2.0,798.0
2026-07-14,,每日明細,謙謙創藝,9427260400318,擋泥板 - 追尾必嫁,399.0,1.0,0,1.0,399.0
2026-07-14,,每日明細,謙謙創藝,9427260601227,短版T恤_來笑一個_地鐵藍 - M,890.0,1.0,0,1.0,890.0
2026-07-14,,每日明細,謙謙創藝,9427260601838,【十週年贈品】壓克力立牌_鋼管女郎&重機,0.0,10.0,0,10.0,0.0
2026-07-14,,每日明細,謙謙創藝,9427260601845,【十週年贈品】壓克力場景組_想兔宮,0.0,4.0,0,4.0,0.0
2026-07-14,,每日明細,泊采,A110050083551902,RETRO-S2 好想兔 水泥灰,1930.0,1.0,0,1.0,1930.0
2026-07-14,,每日明細,謙謙創藝,TXT00036,好想兔拍拍小夜燈,790.0,1.0,0,1.0,790.0
2026-07-14,,每日明細,楊竹科技,YZ0002,好想兔健保 - 一卡通,300.0,1.0,0,1.0,300.0
2026-07-14,,每日明細,楊竹科技,YZ0008,好想兔我全都要 - 悠遊卡,300.0,1.0,0,1.0,300.0
2026-07-14,,每日明細,楊竹科技,YZ0010,好想兔嚨吼你 - 悠遊卡,300.0,2.0,0,2.0,600.0
2026-07-14,,每日明細,楊竹科技,YZ0012,好想兔全黑 - 悠遊卡,390.0,1.0,0,1.0,390.0
2026-07-14,,每日明細,楊竹科技,YZ0016,好想兔閃卡 - 一卡通,390.0,1.0,0,1.0,390.0
2026-07-14,,每日明細,楊竹科技,YZ0028,好想兔磁吸燈箱(共6款),180.0,3.0,0,3.0,540.0
2026-07-15,,每日明細,補完計畫,1000845-171,方型陶瓷杯墊-再撐一下！_好想兔,280.0,1.0,0,1.0,280.0
2026-07-15,,每日明細,補完計畫,1000886-174,滑鼠墊-我愛上班_好想兔,390.0,1.0,0,1.0,390.0
2026-07-15,,每日明細,屋極國際,20230630002,好想兔-造型置物面紙套,599.0,1.0,0,1.0,599.0
2026-07-15,,每日明細,屋極國際,20240802106,好想兔-植絨腳踏墊,399.0,3.0,0,3.0,1197.0
2026-07-15,,每日明細,謙謙創藝,4256525610007,薪水入袋款-好想兔壓克力手機架,120.0,2.0,0,2.0,240.0
2026-07-15,,每日明細,謙謙創藝,4256525610022,好想兔3D場景貼紙組-社畜心理診所,49.0,1.0,0,1.0,49.0
2026-07-15,,每日明細,(無廠商-門票/現場服務類),429520260601,十週年特展-現場票券 - 全票,350.0,2.0,0,2.0,700.0
2026-07-15,,每日明細,(無廠商-門票/現場服務類),429520260602,十週年特展-現場票券 - 雙人票,649.0,4.0,0,4.0,2596.0
2026-07-15,,每日明細,(無廠商-門票/現場服務類),429520260603,十週年特展-現場票券 - 學生票,249.0,3.0,0,3.0,747.0
2026-07-15,,每日明細,(無廠商-門票/現場服務類),429520260604,十週年特展-現場票券 - 愛心票,0.0,1.0,0,1.0,0.0
2026-07-15,,每日明細,(無廠商-門票/現場服務類),429520260605,十週年特展-現場票券 - 陪同票,175.0,1.0,0,1.0,175.0
2026-07-15,,每日明細,謙謙創藝,4295656924053,好想鎖住你-鈴鐺鑰匙圈好想兔款,199.0,2.0,0,2.0,398.0
2026-07-15,,每日明細,謙謙創藝,4295656924060,好想鎖住你-鈴鐺鑰匙圈小賤狗款,199.0,1.0,0,1.0,199.0
2026-07-15,,每日明細,進豐,4295656925020,好想兔棒球衣 - L,1880.0,1.0,0,1.0,1880.0
2026-07-15,,每日明細,謙謙創藝,4711035715338,好想兔搖頭公仔-佛祖款,350.0,2.0,0,2.0,700.0
2026-07-15,,每日明細,謙謙創藝,4711035715345,好想兔搖頭公仔-媽祖款,350.0,1.0,0,1.0,350.0
2026-07-15,,每日明細,謙謙創藝,4711035715352,好想兔搖頭公仔-歡唱款,350.0,3.0,0,3.0,1050.0
2026-07-15,,每日明細,極程,4711508950136,機車公仔第二彈(單抽) - 單盒X1,450.0,4.0,0,4.0,1800.0
2026-07-15,,每日明細,進豐,4711527845307,流沙杯墊-涼一夏,299.0,1.0,0,1.0,299.0
2026-07-15,,每日明細,進豐,4711527845314,流沙杯墊-太空漫遊,299.0,1.0,0,1.0,299.0
2026-07-15,,每日明細,進豐,4711527845901,好想兔圓型木杯墊-愛心,290.0,1.0,0,1.0,290.0
2026-07-15,,每日明細,進豐,4711527845918,好想兔方型木杯墊-珍奶,290.0,1.0,0,1.0,290.0
2026-07-15,,每日明細,進豐,4711527845932,好想兔方型木盤-有我的份嗎？！,490.0,1.0,0,1.0,490.0
2026-07-15,,每日明細,青青文具,4712692018138,皮革卡套鑰匙圈(西瓜冰棒),90.0,3.0,0,3.0,270.0
2026-07-15,,每日明細,青青文具,4712692074059,站立型便利貼(衝浪),40.0,1.0,0,1.0,40.0
2026-07-15,,每日明細,青青文具,4712692075025,壓克力夾子(急件),50.0,1.0,0,1.0,50.0
2026-07-15,,每日明細,青青文具,4712692075049,壓克力夾子(帶薪拉屎),50.0,2.0,0,2.0,100.0
2026-07-15,,每日明細,青青文具,4712692075056,壓克力夾子(給錢辦事),50.0,1.0,0,1.0,50.0
2026-07-15,,每日明細,青青文具,4712692088964,造型磁性(宮廷)書籤(2入),60.0,1.0,0,1.0,60.0
2026-07-15,,每日明細,青青文具,4712692088995,造型磁性(學生)書籤(2入),60.0,1.0,0,1.0,60.0
2026-07-15,,每日明細,青青文具,4712692142284,想兔自由女神拼圖(500片),599.0,1.0,0,1.0,599.0
2026-07-15,,每日明細,青青文具,4712692413087,防水裝飾貼紙(沒問題),25.0,2.0,0,2.0,50.0
2026-07-15,,每日明細,青青文具,4712692413803,防水裝飾貼紙(蹲一下),25.0,3.0,0,3.0,75.0
2026-07-15,,每日明細,青青文具,4712692413810,防水裝飾貼紙(好開心),25.0,3.0,0,3.0,75.0
2026-07-15,,每日明細,青青文具,4712692413834,防水裝飾貼紙(吹吹風),25.0,4.0,0,4.0,100.0
2026-07-15,,每日明細,青青文具,4712692413858,防水裝飾貼紙(超人兔),25.0,1.0,0,1.0,25.0
2026-07-15,,每日明細,青青文具,4712692414596,防水裝飾貼紙(最愛西瓜),25.0,1.0,0,1.0,25.0
2026-07-15,,每日明細,青青文具,4712692414626,防水裝飾貼紙(小鴨泳圈),25.0,1.0,0,1.0,25.0
2026-07-15,,每日明細,青青文具,4712692414640,防水裝飾貼紙(獨角獸),25.0,1.0,0,1.0,25.0
